Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
10b7db9f409d7a,62669973dceb85,f70e6fe9cb73ec,0,2,320.0,1,2,1,6,1322,4,1,34.72,1352,duo-fpp,47,44,-1,1,0.0,0,0.0,0,0,2448.0,7,1382,0.913
a1cc4ab5f6d2f8,03366fa9fcb70b,21120692dd4ead,0,0,47.89,0,0,0,91,0,0,0,0.0,1871,duo-fpp,49,48,1638,0,0.0,0,0.0,0,0,240.5,2,0,0.0625
a0af14a2de8209,6cf677074599ce,07716cfdedcc83,0,1,22.58,0,0,1,55,1154,0,0,0.0,1770,squad-fpp,28,28,-1,0,2712.0,0,0.0,0,0,2953.0,5,1448,0.5185
2b3ac31b76b178,baa0267e62a151,e4a503d13c18e6,0,0,247.0,2,0,0,42,0,1,1,13.39,1441,duo-fpp,48,46,1595,0,0.0,0,0.0,0,0,60.34,1,0,0.2766
1910bb75cdb77c,e7b35ea81ed940,aa3f1404bc46f1,0,1,0.0,0,0,5,67,0,0,0,0.0,1780,squad-fpp,26,25,1389,0,0.0,0,0.0,0,0,1003.0,9,0,0.24
f524c8f078649b,5d13f28a45a9d6,c44e3f43fff15a,0,0,0.0,0,0,0,54,0,0,0,0.0,1284,duo,48,47,1518,0,713.5,0,0.0,0,0,547.2,6,0,0.5957
e37c07c0a67514,7913fdca7577db,bf56015a837ee6,0,0,0.0,0,0,0,88,1362,0,0,0.0,1287,squad,27,25,-1,0,0.0,0,0.0,0,0,0.0,0,1496,0.0
3484229a80a638,de5e284e594734,7a2422ab93ac1a,1,4,76.45,1,0,2,23,0,1,1,19.79,1373,squad-fpp,27,27,1588,0,0.0,0,0.0,0,0,3061.0,3,0,0.9231
0240c051b86817,3d569a126acf70,1f89169d8fed3d,0,0,44.88,0,0,0,74,1013,0,0,0.0,1270,squad-fpp,27,24,-1,0,0.0,0,0.0,0,0,219.9,3,1505,0.1923
92b0ed2b618d1d,56e863277db27e,e0887c3289108a,0,0,0.0,0,0,0,95,0,0,0,0.0,1418,squad-fpp,30,28,1626,0,0.0,0,0.0,0,0,24.47,2,0,0.0
4153a5d11a38b6,c75e5e356360f2,fa2f1b5b4fe09e,0,0,33.14,0,0,0,70,1000,0,0,0.0,1402,squad-fpp,26,25,-1,0,0.0,0,0.0,0,0,460.6,3,1500,0.2
6bba48d42505bc,bf170a54e1f1e8,04fe736c2837de,0,0,0.0,0,0,0,89,0,0,0,0.0,1235,squad-fpp,28,28,1435,0,0.0,0,0.0,0,0,99.74,2,0,0.1111
f9adc65d226d7d,f9a1bf6b57cc85,1cd4d661604f14,0,0,296.6,3,0,1,23,1333,2,1,15.86,1840,duo-fpp,48,47,-1,1,0.0,0,0.0,0,0,300.0,4,1468,0.234
96c2298353ecdb,f5fd7247e444f7,42490c069f224a,0,0,0.0,0,0,0,68,0,0,0,0.0,1806,duo,48,45,1529,0,0.0,0,0.0,0,0,742.9,1,0,0.2979
7428107868d1af,ed03d18cace7de,62ca2421e4362f,0,0,100.0,1,0,0,79,0,0,0,0.0,1896,squad,28,27,1463,0,0.0,0,0.0,0,0,138.7,3,0,0.1481
aa08ef7fc89cb1,052aa9fddf32e8,626ae9d2d30869,0,2,279.0,3,1,0,3,0,4,2,76.23,1386,squad-fpp,27,27,1502,0,0.0,0,0.0,0,0,2502.0,5,0,0.7692
8dccd03d698406,642f7cade043cc,ac319711dd88cc,0,0,40.29,0,0,0,64,0,0,0,0.0,1898,duo-fpp,49,49,1585,0,0.0,0,0.0,0,0,1738.0,5,0,0.5625
03b97ca1a7e6d8,ac704acc6060a3,6f85824dffb674,0,0,0.0,0,0,0,71,1114,0,0,0.0,1385,squad,27,25,-1,0,0.0,0,0.0,0,0,39.47,2,1457,0.0769
8a5a66a6ae5936,ca41a9e1b5dd79,188afd428a86a8,0,1,174.6,1,0,4,15,1495,2,1,112.4,1343,squad-fpp,29,26,-1,2,0.0,0,57.92,0,0,3206.0,12,1507,0.9643
0cb9520a85bee6,644f52cbafb504,14358e2045a6e8,0,1,237.9,1,0,5,29,0,1,1,81.47,1791,squad-fpp,28,25,1479,0,1626.0,0,0.0,0,0,2529.0,8,0,0.5185
c0dd79cb0893c8,63850e169e6ae8,c092aaec2023e1,0,0,91.36,1,0,0,49,0,0,0,0.0,1908,squad-fpp,28,28,1453,0,0.0,0,0.0,0,0,279.2,2,0,0.7037
a3622a356740b3,510411d034835b,a0960173ebee19,0,5,25.74,0,0,1,40,0,0,0,0.0,1793,duo-fpp,46,42,1481,0,5604.0,0,0.0,0,0,4158.0,7,0,0.9111
62d9e57d3addd0,d71b8dd942d384,93c2575c2827e2,0,3,193.3,1,1,3,11,1268,2,1,18.14,1510,squad,27,26,-1,0,3392.0,0,0.0,0,0,1670.0,8,1519,0.9231
fcca5b94762655,79f921a34ed855,ef3aba7b039cfc,0,0,19.3,0,0,1,53,0,0,0,0.0,1925,squad-fpp,28,26,1514,0,4102.0,0,0.0,0,0,542.1,5,0,0.5926
a9b0e06523b63b,c408aa5132776b,8f6e16aaf514aa,0,5,59.74,0,0,2,37,1038,0,0,0.0,1896,duo-fpp,47,44,-1,0,0.0,0,34.0,0,0,3111.0,5,1492,0.9783
8f7d1f90715018,2c13ed2a04bf60,ce099bbb4e216a,0,0,200.0,2,0,0,39,1486,1,1,2.506,1954,squad,28,27,-1,0,0.0,0,0.0,0,0,100.8,2,1571,0.1111
f0256e04779df0,774dfe2bb273f1,a9c26dbaa4a37b,3,8,719.7,4,1,5,6,1613,5,1,51.08,1804,squad-fpp,27,27,-1,1,0.0,0,0.0,0,0,2830.0,7,1533,0.9231
d704c1a1257440,1bd119e6e7de06,7ef6454e4880b2,0,2,0.0,0,0,4,45,0,0,0,0.0,1900,squad-fpp,26,26,1223,2,2744.0,0,0.0,0,0,1471.0,6,0,0.64
7786d7a80b3b97,e621ab813aa662,f750acd80f2daf,1,2,292.8,2,0,1,30,1461,1,1,4.38,1407,squad-fpp,29,29,-1,0,195.3,0,0.0,0,0,1895.0,4,1527,0.6786
aefb3f5a51fcb1,a42995d58b2fe6,0812f05fa5be41,0,0,0.0,0,0,0,89,0,0,0,0.0,1302,squad-fpp,25,25,1386,0,0.0,0,0.0,0,0,12.72,1,0,0.0
54e79b41707c05,440e2753920707,a0ab4984aa3ce0,0,0,0.0,0,0,0,97,0,0,0,0.0,1851,duo,49,45,1477,0,0.0,0,0.0,0,0,25.82,0,0,0.0
bbc0164db37d87,89238f2164cd0e,34cdd658b3cbed,0,0,0.0,0,0,0,57,1211,0,0,0.0,1837,squad-fpp,29,28,-1,0,0.0,0,525.4,0,0,507.6,1,1505,0.3571
b35de8f0758ec6,ac4e4db7f7a3cd,7b9fac01ec2f09,0,0,0.0,0,0,0,74,0,0,0,0.0,1812,duo-fpp,49,44,1490,0,0.0,0,0.0,0,0,221.7,1,0,0.1667
1f5be38c406cb1,5046be96fba773,92cc3a3339a194,0,0,100.0,1,0,0,34,1178,1,1,5.869,1395,duo,48,47,0,0,0.0,0,6.322,0,0,277.6,3,1541,0.3191
dc8b9f7bfc822e,b6cc596d165b60,764da20b65f8ed,1,0,34.3,0,0,0,69,993,0,0,0.0,1295,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,335.1,3,1480,0.3929
8b5da674eb35a2,08aa65a7dc0938,4bb836b7a7c906,0,5,128.8,0,0,6,51,0,0,0,0.0,2076,solo-fpp,99,98,1485,0,0.0,0,0.0,0,0,3232.0,3,0,0.8367
e4bf9f6fd8acbf,f64d5f994a3ea8,ec2dbdb706f21b,0,0,0.0,0,0,0,79,0,0,0,0.0,1909,squad-fpp,28,27,1414,0,0.0,0,0.0,0,0,248.6,2,0,0.0741
7800ba5bd8a017,6b1d6d1cf4f6fa,5e0e705fcc9f55,0,0,100.0,1,0,0,35,1516,1,1,3.206,1441,duo-fpp,48,47,-1,0,0.0,0,0.0,0,0,312.8,2,1659,0.234
8c0a008fbdc952,a25028f628418e,a2bcbe9d40920b,0,0,300.0,0,0,0,10,0,3,3,41.2,1935,solo,96,95,1536,0,0.0,0,0.0,0,0,53.87,2,0,0.0947
8241f8ed46a41c,5c81317aa8eba3,403b1e55427ee1,0,0,24.64,0,0,0,48,1114,0,0,0.0,1819,squad-fpp,26,24,0,0,1431.0,0,0.0,0,0,2543.0,6,1524,0.52
18a6092d36d24a,d71cb71243ceb4,afa800e4b6b8aa,0,0,0.0,0,0,0,92,0,0,0,0.0,1474,squad-fpp,30,30,1507,0,0.0,0,0.0,0,0,18.34,0,0,0.0345
1fe1ab1b26d778,8075b7dc4378d3,3e41bce610c643,0,2,109.6,1,0,3,13,0,2,2,39.97,1391,squad,27,27,1368,1,0.0,0,29.65,0,0,2574.0,3,0,0.6923
7e976e42b8b3ca,5abb87432dff81,5cf1998c29097a,0,4,20.9,1,1,6,25,0,1,1,25.04,1889,squad-fpp,27,26,1524,0,4013.0,0,0.0,0,0,4003.0,7,0,0.9231
0406d616cf2572,2685cdc5ad15ba,58b7cb8b659140,1,4,466.2,4,0,2,4,0,4,2,20.83,1770,squad-fpp,28,28,1868,0,4302.0,0,0.0,0,0,2140.0,5,0,0.8889
db505ac4fb7bb9,0f4835dada592e,05d5393a910eb6,0,0,168.1,2,0,3,15,1077,2,2,216.4,1822,squad-fpp,31,30,-1,0,4484.0,0,0.0,0,0,1709.0,3,1524,0.5667
0a70ea39821d3c,daf6c3067b5de0,a65f09ec4efcb3,0,0,0.0,0,0,0,98,1036,0,0,0.0,1917,solo,99,94,-1,0,0.0,0,0.0,0,0,0.0,0,1456,0.0
d34344c916df9a,2496562272c232,8f46bb0483c7b4,1,2,244.9,1,3,1,7,0,3,2,127.5,1496,duo-fpp,46,45,1454,1,1422.0,0,4.755,0,0,1976.0,2,0,0.8
9bdbd50db9f504,a751c584e8ac62,ef119e9183da94,0,0,100.0,0,0,0,56,1209,0,0,0.0,1735,squad-fpp,28,27,-1,0,176.5,0,0.0,1,1,989.2,4,1431,0.5185
18700237e51ba5,f326584b41fb48,d87e8fcf302034,0,0,146.4,1,0,0,58,1414,0,0,0.0,1790,duo-fpp,45,43,-1,0,608.8,0,0.0,0,0,860.1,5,1478,0.4318
202bb2fd828797,1d8023a561973a,b58338f849fe49,1,0,54.15,2,0,0,68,0,0,0,0.0,1466,squad,25,24,1485,0,0.0,0,0.0,0,0,690.4,3,0,0.3333
ac959ff78ac579,48e619a1ca355c,21019fe6577d8e,0,0,18.64,1,0,0,50,1242,1,1,3.18,1381,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,66.02,1,1500,0.1923
7140456c2a22d2,f056bb62590a48,4e7bac461b84c2,0,0,0.0,0,0,0,68,0,0,0,0.0,2129,squad-fpp,28,27,1317,0,1257.0,0,0.0,0,0,451.6,6,0,0.2222
6ce6072cfb3965,e61c6d0202fe24,483cdb7f722b11,0,1,0.0,0,0,0,61,0,0,0,0.0,1788,duo-fpp,48,47,1493,1,0.0,0,0.0,0,0,1269.0,4,0,0.5319
11f75b3479e817,551db4f7eee9da,2edd235a5b01fe,0,0,0.0,0,0,0,60,1090,0,0,0.0,1397,squad-fpp,27,25,-1,0,0.0,0,0.0,0,0,1632.0,5,1510,0.5769
b17d4910094c28,9fda05350f3033,f349270abb3e20,0,1,138.2,1,0,0,75,1116,0,0,0.0,1824,duo-fpp,50,48,-1,0,0.0,0,0.0,0,0,199.8,5,1510,0.2653
09a4a7b9d228bf,2acbddfd6f6a78,188afd428a86a8,1,0,0.0,0,0,0,70,1256,0,0,0.0,1343,squad-fpp,29,26,-1,0,0.0,0,0.0,0,0,103.7,2,1510,0.1786
5ba588ab6a29cd,470ccea34d41ec,0a93925f3d66ce,0,0,0.0,0,0,0,59,0,0,0,0.0,1471,solo,92,90,1514,0,0.0,0,0.0,0,0,1188.0,3,0,0.5495
744b9f2e4b0083,3db78e5d1e322a,3879e6c7bf4eb8,0,0,0.0,0,0,0,75,0,0,0,0.0,1381,duo-fpp,45,45,1485,0,0.0,0,0.0,0,0,60.23,0,0,0.1591
4c52dc66d90504,2e135bc690bca1,d4b500f584a0f5,0,2,136.8,0,0,2,9,0,2,1,15.28,1927,solo-fpp,95,90,1543,0,5002.0,0,0.0,0,0,2175.0,7,0,0.9043
9c8ebdc041fc17,0b1f285da32dd4,029967c82c0eda,0,0,147.7,1,0,0,86,0,0,0,0.0,1362,duo,49,49,1485,0,0.0,0,0.0,0,0,130.0,2,0,0.125
7d3c9b982d0ea6,96e0a8fca7d0bb,9be71d6a008747,0,0,0.0,0,0,0,73,1370,0,0,0.0,1325,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,68.99,2,1440,0.3214
f69dd32934ff2f,45dbb64c99cd66,8abfae7bbab291,0,0,100.0,0,0,0,39,0,1,1,13.37,1341,solo-fpp,91,88,1488,0,0.0,0,0.0,0,0,123.8,1,0,0.2889
830d298183764c,341d915e76fa3d,afd0362bcdc6a1,0,0,0.0,0,0,0,62,988,0,0,0.0,1535,solo-fpp,98,96,-1,0,529.9,0,0.0,0,0,866.1,4,1426,0.5155
b2d4cd71016b41,42610fa7b7fc3b,119a5d550a44a4,0,0,98.49,0,0,0,82,1586,0,0,0.0,1353,squad-fpp,30,30,-1,0,0.0,0,0.0,0,0,113.6,3,1472,0.1724
d45062a402609b,224dc15a379490,dd19bd86656bde,0,0,144.0,1,0,0,34,0,1,1,51.9,1910,squad,27,27,1421,0,0.0,0,0.0,0,0,66.18,2,0,0.0769
60854ca9a17b4d,75b85092066796,ab66c7097b7377,0,0,255.0,2,1,0,21,0,2,2,12.65,1384,squad-fpp,26,26,1486,0,0.0,0,0.0,0,0,247.4,1,0,0.28
2e6cde5f751a08,6d7f5569c5a510,7a5f54c0726e87,0,0,0.0,0,0,0,73,0,0,0,0.0,1958,squad,27,26,1500,0,0.0,0,0.0,0,0,509.4,3,0,0.1538
cef8955524cf6f,cef1b0aafc2557,23c079aa03e8d9,0,0,147.3,1,0,0,93,0,0,0,0.0,1893,duo-fpp,47,46,1559,0,0.0,0,0.0,0,0,7.326,1,0,0.0
1ea004b156dd14,d9903fcf1abb24,1afd914f5e635f,1,0,2.5,1,1,0,33,1472,1,1,61.51,1302,squad,29,25,-1,0,0.0,0,0.0,0,0,194.2,2,1568,0.5357
43db17710d8764,daffa4405eb2fa,57cdcb53f3000d,1,8,293.8,3,0,3,4,0,4,2,42.2,1344,duo,49,49,1516,0,0.0,0,0.0,0,0,3126.0,8,0,0.9792
031f2fb9253598,8f8e06c4fd61c0,8cd2491122358a,0,0,181.3,0,0,0,34,0,1,1,10.04,1344,solo-fpp,91,89,1504,0,0.0,0,0.0,0,0,325.3,2,0,0.5333
02ef68396c44e4,08b59fc0c77c02,6247bbbf9ba0c7,0,1,23.2,0,0,0,57,1355,0,0,0.0,1896,duo-fpp,47,45,-1,0,0.0,0,0.0,0,0,2763.0,8,1505,0.4783
f094ed64dffac4,94984510ce322a,65c72b2b191d69,0,0,290.4,0,0,3,12,1256,3,1,29.25,1427,solo-fpp,96,95,0,0,0.0,0,0.0,0,0,1089.0,3,1520,0.7263
a624d6415ff13c,2286640f7fcdd1,de1765b4db7368,0,0,0.0,0,0,0,70,0,0,0,0.0,1410,squad-fpp,25,23,1835,0,0.0,0,0.0,0,0,0.0,0,0,0.0
be686231f50baa,71de4d2d9c001e,46ec0a7870c7eb,1,3,318.6,1,0,2,12,0,2,1,18.41,1815,squad-fpp,31,28,1639,0,1967.0,0,0.0,0,1,4201.0,6,0,0.8667
8ff715dc83fc8a,d6789eae8f7365,ede9775dae4c67,0,0,0.0,0,0,0,57,0,0,0,0.0,1925,solo,94,92,1501,0,0.0,0,0.0,0,0,2294.0,4,0,0.5269
d40d9f01f8f34f,aac5fa58430db5,95131d65f3a2d3,0,0,156.3,0,0,0,41,1137,1,1,3.657,1409,solo-fpp,96,94,-1,0,0.0,0,0.0,0,0,148.5,3,1506,0.3474
02ee84aed479c8,e645194ea12413,0b4fdeff9f3516,0,0,0.0,0,0,0,59,0,0,0,0.0,1358,duo-fpp,45,42,1507,0,1346.0,0,0.0,0,0,325.8,4,0,0.3182
4d5e52cfbaba5f,4624c6e1af52dc,db7a8edba1789c,0,0,0.0,0,0,0,52,0,0,0,0.0,1423,duo,47,46,1500,0,0.0,0,45.35,0,0,1330.0,3,0,0.5435
8cc60f62e9dddb,9bccf34f1647fb,045799452e8359,0,4,98.11,1,0,1,44,0,0,0,0.0,1790,duo-fpp,46,46,1484,0,3521.0,0,0.0,0,0,3029.0,6,0,0.7556
e3f72d12a1db83,f25342afa86672,b6e9d793ccddf5,0,0,19.35,0,0,0,63,0,0,0,0.0,1979,squad,28,25,1499,2,2004.0,0,0.0,0,0,881.6,4,0,0.4444
f2da334b32469a,15deb0226ee922,38003592358c86,0,0,236.7,0,0,1,28,0,1,1,37.72,1749,duo,47,43,1472,0,0.0,0,0.0,0,0,3452.0,4,0,0.7174
54f6a4f88066c1,0589c74d24529c,312ed1d96014d6,0,0,0.0,0,0,0,89,1000,0,0,0.0,1891,squad-fpp,26,25,-1,0,0.0,0,0.0,0,0,15.12,2,1500,0.04
8b97f7ec9a3603,77dd38c3445651,ce6410ae707a5b,0,0,0.0,0,0,0,60,984,0,0,0.0,1379,squad,28,26,-1,0,0.0,0,0.0,0,0,1128.0,2,1486,0.3333
f4bf0a2f499c88,733a1ae0117e26,44c16be2ec7115,0,0,121.9,1,0,0,28,1069,1,1,31.56,1436,duo-fpp,50,49,-1,0,0.0,0,0.0,0,0,1393.0,7,1508,0.8163
0864e6541076c3,5834e27ddbed6a,8f3af3701dcfb7,0,3,200.8,1,0,14,24,0,1,1,93.86,1433,squad-fpp,28,26,1477,1,0.0,0,0.0,0,0,2850.0,5,0,0.8148
e01ba66de272bb,2c304fecf8a515,1cce2d535c182e,0,1,190.0,1,0,2,40,1200,0,0,0.0,1383,squad-fpp,28,27,-1,0,290.7,0,0.0,0,0,3255.0,6,1515,0.9259
aa3967ab45b4e2,bea97e4db7b21a,ca72543837f046,0,3,126.7,1,0,1,24,0,1,1,17.97,1782,squad-fpp,29,26,1442,0,188.9,0,0.0,0,0,4116.0,7,0,0.8214
68458f99ed1962,69abacc7575bd4,4c96161461184f,0,0,172.0,1,0,0,39,0,1,1,5.298,1869,squad,27,27,1500,0,0.0,0,0.0,0,0,905.1,2,0,0.1923
12b1e19612d6eb,50b11ea495d0a8,bd39ee2b66f962,0,2,213.9,3,0,4,8,0,3,2,54.55,1368,squad-fpp,29,28,1448,0,0.0,0,0.0,0,0,3286.0,5,0,0.7857
b630f6d5d4d7a5,935e2c3ca1da73,e0f5b680be65a3,2,4,561.6,3,1,4,3,1096,5,2,67.12,1874,duo-fpp,38,37,-1,0,1659.0,0,0.0,0,0,3715.0,6,1515,1.0
e3275c6b5d3c06,fce9b95e05cb22,d628f9e3d50ddf,0,0,0.0,0,0,1,59,0,0,0,0.0,1793,duo-fpp,49,47,1500,0,0.0,0,0.0,0,0,2599.0,5,0,0.625
36a41a559daf96,f0984a8add69e2,5dc9441078da87,0,1,0.0,0,0,0,60,0,0,0,0.0,1775,solo,94,90,1502,0,0.0,0,0.0,0,0,294.2,3,0,0.3978
5645d5e0eebae8,734b4700f22e2e,b731e10b386d20,0,2,52.19,1,1,5,29,0,1,1,75.45,1367,squad-fpp,27,27,1722,0,0.0,0,0.0,0,0,1629.0,4,0,0.8846
a54d0cb7b1c171,482c6ccc4e71e1,c8c268d3ccc00f,0,0,27.24,0,0,2,68,0,0,0,0.0,1744,squad-fpp,28,28,1478,0,104.6,0,0.0,0,0,884.5,2,0,0.3704
8c5eee5a7c03b1,9367a6726a827b,166581ad47540a,0,3,725.7,5,1,4,1,0,9,2,105.8,1385,squad,27,26,1460,0,0.0,0,0.0,0,0,2669.0,6,0,1.0
edae674c8dad60,266887eafda661,47d239e639a8c7,1,1,0.0,0,0,2,58,0,0,0,0.0,1403,squad-fpp,27,27,1474,0,0.0,0,0.0,0,0,2743.0,4,0,0.6538
b053477841ade8,6159977e296497,587e77c432a1b2,0,2,0.0,0,0,0,64,0,0,0,0.0,1515,squad,26,24,1398,0,5627.0,0,0.0,0,0,1082.0,2,0,0.32
d685eac7ee4eee,8f50324ec1a624,a1d0feab22909a,0,2,98.0,0,1,5,31,0,1,1,35.37,1397,squad-fpp,31,31,1452,1,453.7,0,0.0,0,0,1874.0,4,0,0.6
ad981ea986d1a3,dc0b504233aff6,3f372ba8df8fd7,0,0,9.258,0,0,0,70,1061,0,0,0.0,1872,squad,27,27,-1,0,4322.0,0,0.0,0,0,984.9,6,1502,0.2308
4c7769808443ec,9a2b4ab3f2b44c,a56d60f542a992,0,9,222.9,1,0,6,11,1275,2,1,21.4,1477,duo-fpp,48,47,-1,1,1545.0,0,127.9,0,0,2218.0,5,1509,0.9362
09cee309f6f723,b2131c53fd3c7f,d0481327206fa2,0,0,100.0,1,0,0,38,0,1,1,4.909,1233,squad,28,28,1421,0,0.0,0,0.0,0,0,489.5,2,0,0.4074
4dcdcdff5f1ffa,f1c716a4c7bc1d,23822b7bc39002,1,0,67.86,0,0,0,51,0,0,0,0.0,1383,squad-fpp,29,29,1451,0,0.0,0,0.0,0,0,2492.0,6,0,0.8929
3cfe39740469f7,527ad301fe4b31,f68c888d6a95b4,0,0,67.42,1,0,0,77,0,0,0,0.0,2176,squad-fpp,28,28,1490,0,0.0,0,0.0,0,0,220.7,2,0,0.2222
e643a277bf0d55,866e7d74d953a1,b8f51262b7bf26,0,0,0.0,0,0,0,56,1000,0,0,0.0,1881,duo,45,40,-1,0,0.0,0,0.0,0,0,197.8,1,1500,0.3409
44f82097aa5685,2a061ea6fb6d01,986a6c8abaed18,0,2,135.1,0,0,0,21,0,2,1,8.773,1871,solo-fpp,95,92,1500,0,0.0,0,0.0,0,0,1923.0,5,0,0.7021
0908587b37d048,c507b8d02ccc05,11e4dde49de8be,0,1,53.24,0,0,1,62,1198,0,0,0.0,1821,squad-fpp,27,27,-1,0,1887.0,0,0.0,0,0,1438.0,6,1533,0.6154
a59686a277ee76,4a517942d70a6e,32acba789c15a0,0,1,0.0,0,0,11,49,0,0,0,0.0,1451,solo-fpp,94,94,1711,0,0.0056,0,6.522,0,0,5294.0,4,0,0.7742
08412d2bbc5607,2a17d24260a459,2f0b67a57bcf0c,0,5,534.7,0,2,6,2,0,5,1,220.0,1418,solo-fpp,93,90,1596,0,64.8,0,0.0,0,0,2297.0,5,0,1.0
2b56065180150b,eec691ae907e00,0f25f253f06836,0,0,0.0,0,0,0,50,0,0,0,0.0,1389,duo-fpp,49,48,1502,0,0.0,0,0.0,0,0,84.13,2,0,0.8125
fc20299aaf1834,bfbff717a8865a,1fba43daa5eda6,0,2,33.05,0,0,0,24,0,1,1,11.73,1351,solo-fpp,97,95,1526,0,0.0,0,0.0,0,0,2469.0,3,0,0.875
ee71ba43b4a85d,95a0b0396c5ea7,049dc47a5f3647,0,0,297.0,2,2,0,9,0,3,3,6.407,1818,squad-fpp,29,29,1325,1,0.0,0,0.0,1,0,307.9,2,0,0.3929
b3653f2424ddaf,e28486bf50b102,3784b9fe4631b8,0,2,156.5,0,0,0,21,0,1,1,49.32,1366,solo-fpp,95,94,1523,0,0.0,0,0.0,0,0,1745.0,3,0,0.9149
7681b6621b942b,2f60c0cfb9a3fb,b1ea729b4117f7,0,0,42.57,0,0,0,48,0,0,0,0.0,1373,duo-fpp,48,46,1502,0,0.0,0,0.0,0,0,1644.0,5,0,0.8085
4feee6c1885da4,edf587ba5ffe08,edd8839ce10eda,0,0,151.5,1,0,0,16,0,2,1,90.21,1818,squad,25,23,1304,0,1635.0,0,0.0,0,0,1965.0,3,0,0.5
1d3715599b4066,37117aa9f0c23a,9b59b50d06e799,0,2,205.4,2,0,1,14,0,2,2,66.33,1795,squad-fpp,28,27,1500,0,2050.0,0,0.0,0,0,3085.0,3,0,0.6296
7106989862c999,a94263e838d44b,53295e8e960530,0,0,162.1,1,0,0,39,0,1,1,4.166,1760,squad-fpp,27,19,1139,0,0.0,0,0.0,0,0,97.73,2,0,0.0
e853ff446dce19,8e268e31c5ec39,f9777b8c1481b7,0,0,0.0,0,0,0,91,0,0,0,0.0,1889,solo-fpp,95,91,1518,0,0.0,0,0.0,0,0,103.2,0,0,0.0319
6069be05224b66,3a57658cac9036,b8f675e0d68b14,1,0,101.0,0,0,0,45,1189,0,0,0.0,1407,squad-fpp,31,30,-1,0,608.2,0,0.0,0,0,2350.0,4,1480,0.8333
5b383e1ac3c717,4729b5524df9fc,a4c31988c46c3f,0,0,0.0,0,0,3,61,0,0,0,0.0,1881,squad,30,27,1500,0,3182.0,0,0.0,0,0,2349.0,6,0,0.6207
7f43c0e2111e66,0b113292cb3f9e,aa45453e4ed5a3,1,4,310.9,3,2,3,4,0,4,2,198.4,1864,duo-fpp,48,43,1541,1,4474.0,0,0.0,0,0,2169.0,8,0,0.9574
6487c5700c43cb,0cdfad1c1285d5,15ba715945313b,0,0,26.0,0,0,0,77,1265,0,0,0.0,1413,duo-fpp,46,43,-1,0,0.0,0,0.0,0,0,27.05,2,1511,0.1778
74f0e9558f97e7,ddfb7f7bc04dc7,ed30a560cf35ef,0,4,234.6,1,0,6,10,0,2,2,109.1,1729,squad,26,25,1523,0,0.0,0,39.71,0,0,3823.0,10,0,0.88
b0854a72e9853b,7cd5a53e7240f5,a36725e8cdd0a0,0,3,0.0,0,0,0,37,0,0,0,0.0,1392,duo-fpp,45,44,1588,0,0.0,0,117.9,0,0,3100.0,4,0,0.8636
4aa87206a6959b,c0541caee30256,a8fe23dd025c2f,1,0,119.6,1,1,0,30,1267,1,1,9.217,1319,squad-fpp,28,27,-1,1,212.5,0,0.0,0,0,725.5,3,1529,0.4444
8ba55b2952c7c6,a05b1ee7d44295,7a1eaf80a33b56,0,0,146.1,0,0,1,82,1646,0,0,0.0,1423,squad-fpp,28,26,0,0,0.0,0,0.0,0,0,151.2,1,1394,0.1481
e0825272f7f75b,1bcb20d202d1f0,97f3630c2e6f6f,0,0,38.24,0,0,0,9,0,1,1,25.74,1975,duo-fpp,16,15,1462,0,0.0,0,0.0,0,0,374.2,2,0,0.1333
20a6aa6261c328,e0a924aa15e9c1,d6099221e0850d,0,0,0.0,0,0,0,60,0,0,0,0.0,1849,squad-fpp,27,26,1450,0,0.0,0,0.0,0,0,425.1,6,0,0.5
f1262541357a56,5fb6dbe51708bc,88f6a3c575bcae,0,0,70.18,0,0,0,70,0,0,0,0.0,1466,duo,49,49,1515,0,0.0,0,0.0,0,0,133.2,3,0,0.3333
99532595eed178,ca5893b968c2c7,3682d399628d81,0,0,100.0,0,1,0,29,0,1,1,23.38,1371,solo-fpp,97,96,1750,0,0.0,0,0.0,0,0,907.6,4,0,0.7708
a5066d59a55d0a,c725f45ed0a3cb,bc5156af91682c,0,0,81.61,0,0,0,95,0,0,0,0.0,1956,squad,28,27,1478,0,0.0,0,0.0,0,0,28.51,1,0,0.0
37f26bbe53b838,628f84e34db44b,da3015566fec7a,0,1,103.0,0,1,1,14,1000,2,1,64.14,1343,duo,50,49,0,0,0.0,0,0.0,0,0,2196.0,7,1500,0.9184
ea5a021dc493b8,3449ddd04fd8ae,bef9c873b38eba,0,0,299.7,2,0,0,15,0,2,1,8.396,1262,squad-fpp,29,28,1387,0,0.0,0,0.0,0,0,493.6,3,0,0.5
7b553b5a7a96af,fd8894f82e3564,88096bde312a36,0,0,372.6,2,0,0,5,0,4,2,25.47,1834,duo,48,46,1471,0,0.0,0,0.0,0,0,203.6,4,0,0.2766
