Id,kills,walkDistance,healsAndBoosts,weaponsAcquired,assists,cluster,churn,churn_probability
9eb47abd810a5b,0,861.4,0,4,0,0,0,0.0005297781945248
7b7556f68ef091,0,148.7,0,4,0,0,0,0.0616778595360729
59152bf2e2f8ed,0,20.1,0,1,0,0,1,0.96143695140828
11d25e1cf02627,0,34.0,0,1,0,0,0,0.7403792586650161
709c56af8dbe6a,2,2631.0,3,4,0,1,0,1.5210711768768776e-10
bd159139d728ce,3,2689.0,5,5,1,2,0,1.536519400696711e-09
1b3c180d54d46a,0,1942.0,0,2,0,0,0,1.849928092195445e-07
ee3bbb5b35f430,1,1270.0,0,5,0,1,0,9.48323947333166e-06
b013cb5d69e083,0,153.6,0,4,1,0,0,0.1063595990105566
a0ef677d9c0a77,0,116.4,0,6,0,0,0,0.0923996352360118
fe3098ac948c41,4,290.7,5,3,0,2,0,0.0010985790790783
26593102136bce,4,2736.0,6,6,1,2,0,4.639020096305156e-12
149545ff1eff5d,8,1976.0,5,6,1,2,0,7.89973302570945e-07
20997957523d7a,7,3934.0,7,5,0,2,0,3.5148072922700373e-12
225746427aeee0,1,258.4,0,2,0,0,0,0.0889087919918598
d0a99be30bd241,0,24.66,0,0,0,0,1,0.8988873306195561
e4fb993861ef11,0,388.9,0,6,0,1,0,0.0015149230453263
8ff15614d83f92,0,1037.0,3,3,0,0,0,7.250509460295943e-05
0744dade086a44,0,1134.0,1,6,0,1,0,1.3609991488475915e-05
4decd462b2fd14,0,1194.0,0,4,0,0,0,2.403570047387411e-05
4e364fe3193c85,0,2612.0,3,3,0,1,0,1.8754665401407808e-10
dd3dc6a70863fd,1,3975.0,10,6,0,2,0,1.6266312073967714e-14
ec40c1a947d782,0,1808.0,5,4,0,1,0,6.462221065069087e-09
5f018e7700fecc,0,3063.0,4,2,0,1,0,1.9134966947178305e-11
e9bf4d60a8a93b,0,214.8,0,4,0,0,0,0.0029166394176616
c68e41696d4be8,0,8.73,0,0,0,0,1,0.8610821431169247
3476e1ec6f013b,0,81.85,0,2,0,0,1,0.5598126693335059
9ca9690dbcdcdf,1,308.0,0,1,0,0,0,0.0713984835464801
fd2c4c61bec99e,5,1428.0,2,4,0,2,0,0.0031275672105313
7ac0e2e48a7f1e,0,0.0,0,0,0,0,1,0.8430566448196989
0cbd88ab4d6a36,0,85.73,2,3,0,0,0,0.0243994045239046
f25b3325707b00,1,3719.0,3,5,0,1,0,6.515474983464103e-14
a928911e2301c0,10,1190.0,4,4,0,2,0,0.1242980929611495
2af568204f5da7,0,2495.0,0,4,1,1,0,5.783244052383816e-10
99339bc8f79e07,0,997.2,1,6,0,1,0,8.838364434720326e-05
d7d201d4eef5e5,1,553.2,7,3,0,0,0,0.0093076392302846
d906a1a7d91e98,1,3863.0,7,7,1,2,0,3.176853418286846e-15
97429b8eb88c96,3,1540.0,8,8,0,2,0,3.307193649897722e-09
10fc0fa96e19ab,0,1398.0,2,5,0,1,0,2.923584982951902e-06
0fc6ebccb1481d,0,100.0,1,2,0,0,0,0.2001348135687359
f74a05bb5912dd,0,264.9,0,3,0,0,0,0.044204915137291
3d9b343e3c70be,1,642.3,0,4,1,0,0,0.0112143043092949
2bcf6b613eb1c6,1,267.1,2,3,0,0,0,0.0095171134081799
2ae453fb02da00,0,84.85,0,5,0,0,0,0.01692505997012
66a3e933dcf899,3,2498.0,4,2,1,2,0,2.2878146018149234e-10
27a6592151e05d,0,302.6,1,1,0,0,1,0.2173880062839255
77dd1a968fda48,1,2623.0,4,3,2,3,0,6.46733180420242e-11
4b4c44475435bd,0,302.4,0,1,0,0,0,0.0312463633538356
dd3e8a16193a30,0,212.5,0,1,0,0,0,0.0905635468112642
c81f3546582b3a,0,0.0,0,0,0,0,1,0.9520356462136552
61b3cb53ade334,0,2087.0,6,4,0,1,0,6.411851202880614e-09
b621b920e95d32,0,144.7,0,2,0,0,1,0.3799014964151461
27ec87dd09e911,2,2760.0,17,2,1,2,0,3.4973073035802346e-12
f9906e9e80a283,0,0.0,0,1,0,0,1,0.8012005694287286
0e1a51cd422d90,0,2444.0,4,5,0,1,0,5.0531091130553046e-11
c2efb076fe7ad9,2,3171.0,2,9,1,1,0,2.855426178072038e-13
dcd85cee09966f,0,43.43,0,1,0,0,0,0.1899445324930148
685ce19b03402a,0,1865.0,1,6,0,1,0,5.0516724375635224e-09
37b6f2ab934367,1,1516.0,5,2,0,1,0,4.273619663402026e-07
248c9eae9443dd,5,266.3,0,2,0,0,0,0.0600082290372021
ba3358094469cd,1,439.4,1,4,1,0,0,0.000970185828372
4c1797b0cd5193,1,786.3,1,1,1,0,0,0.0011148141317479
52d3735b613b44,0,36.51,0,2,0,0,0,0.5463786423341932
54dd6c44baab3a,0,478.9,0,3,0,0,0,0.0039213021354248
71a4bf7aa7134d,1,1905.0,3,3,1,1,0,2.281355658479177e-08
92f25ae7c3edc3,0,55.41,0,2,0,0,0,0.4564903030607931
061a1c04760314,0,222.2,0,0,0,0,0,0.4587075550995262
bdd7b2ee08d5b8,0,602.7,0,3,1,0,0,0.0084840469259006
72e729fdef6e68,0,774.2,1,6,0,1,0,0.00045591550995
19b8be8dcc8ed9,0,0.0,0,0,0,0,1,0.9265743865237336
6b1691bf3f8e62,1,2014.0,0,4,0,1,0,2.1872489133153507e-07
c0320dd3b6a545,1,2419.0,5,3,1,1,0,4.492760401462056e-10
78081debdf26c1,3,295.1,0,2,0,0,0,0.2981205848358673
909204eeb0d0a0,1,1658.0,5,2,1,1,0,1.8358386120161315e-07
b84165023a8bdc,1,65.94,2,1,0,0,0,0.1986556499001619
743a4cd295bad5,0,2764.0,0,7,0,1,0,1.707711733468266e-10
6ea1427146dc60,0,1028.0,1,5,0,1,0,0.000101473401491
14fd068d6160dc,0,2396.0,5,11,1,1,0,2.5206737937548174e-11
885bfa3910a0cf,5,1407.0,10,6,0,2,0,1.2170142967260878e-06
bb711bc30ad167,3,297.2,2,4,0,0,0,0.0118927303339382
e563a5c09fc2b0,0,1247.0,0,4,0,1,0,5.5800822770667136e-05
d2a190cfd807c4,4,1796.0,15,3,1,2,0,2.579711135008855e-09
1ae811db20b0a9,0,111.0,0,2,0,0,0,0.0970386924091812
dd6c182a4fd55f,0,49.73,0,1,0,0,0,0.6235794227108357
55bce453a4a82d,0,1539.0,0,5,0,1,0,5.918416682908857e-07
3d79352cb95f46,0,1855.0,5,3,0,1,0,5.946850544904732e-08
16f4b194b4486b,2,402.8,1,3,1,0,0,0.0020883064918035
8b4e3c5f837897,2,2939.0,1,3,0,1,0,3.342109335317353e-10
a6539b57e512ed,0,30.51,0,0,0,0,1,0.9598871253511932
137ffa603d0157,1,152.7,0,3,2,3,0,0.0621588522671025
08d7c80864c343,7,3413.0,12,4,1,2,0,1.370061677512483e-13
a0818d709743dd,0,1181.0,3,1,0,0,0,1.531450639197562e-05
a95cd6dd986102,1,934.3,1,6,1,1,0,7.721626536242047e-05
ac59bbb18aed42,0,18.0,0,1,1,0,0,0.2125050858487596
ca1e2c3a8803c2,1,611.1,1,4,0,0,0,0.0008015697834455
63dfa3da2a07b2,0,120.1,0,2,0,0,0,0.1141936143858394
cc29a2537b3f36,2,2055.0,10,5,0,2,0,2.224468047924871e-09
11259305fe1fa3,0,93.79,0,2,0,0,0,0.4263497894432855
30fda5b606356f,1,2748.0,9,5,0,2,0,6.070037623466026e-11
db2b0c108790f6,0,4060.0,8,6,0,1,0,3.4040300636131796e-16
5c142b3e45266c,0,318.2,0,3,0,0,0,0.0077187726619947
cff5b2c5c4d07f,5,2170.0,7,8,0,2,0,6.7430855953640435e-09
c75a6741b31bdd,0,2213.0,8,3,1,1,0,7.06738441613111e-09
6047fce4f36d34,0,2.929,0,1,0,0,1,0.7953726495783238
e4975238dbe482,7,3223.0,30,6,1,2,0,1.4801802397279854e-14
de7ac997b54739,1,2036.0,0,4,0,1,0,2.415081838065438e-07
6f4286a2eb3181,2,229.5,0,2,0,0,0,0.0456472560321621
12247fd5ab5ee5,0,157.1,1,4,0,0,0,0.179635077542148
da27de8c41fdad,0,453.6,0,6,0,1,0,0.0148255262032703
92843447be2e68,1,39.55,0,2,2,0,0,0.0603746614034386
317e268b5eda71,0,357.2,0,5,0,0,0,0.0239967862587923
9af7baf1d3b2a6,1,1185.0,0,2,1,0,0,7.525075403284879e-05
a5d65e2e166761,1,259.1,0,2,0,0,0,0.0303352361720951
6ab4d075b892d3,7,2942.0,7,6,1,2,0,6.173332622979557e-09
e4f534393e226f,0,45.81,0,2,0,0,1,0.8623560405464409
edd263d3c79361,0,53.97,0,3,0,0,1,0.9193360742549772
025a5cc7c8d78d,0,567.8,0,5,0,0,0,0.004220520874294
a2d69ee0e36651,3,1114.0,0,4,0,1,0,5.463828827106929e-06
dd4d8de5169f41,0,187.8,0,2,0,0,0,0.2907880993554445
1b8bacebaeefe4,0,162.9,5,2,0,0,0,0.056084276056525
f4595569d95c19,0,57.46,0,2,0,0,1,0.7111066321361658
1c8e86b7e93e7e,2,1325.0,9,7,0,2,0,4.2790907355604325e-07
4dfa475128647d,1,449.1,0,3,0,0,0,0.0584750831529445
99dfb809790c6a,0,2230.0,1,4,0,1,0,2.456194587506001e-09
19fdff233b9c44,0,443.9,0,5,0,0,0,0.0025406442796999
b531a21e12e195,3,483.6,0,2,0,0,0,0.0008358405543111
9c6e824deedac8,1,3078.0,4,7,0,1,0,9.520724154554438e-13
ef179750ccba26,1,176.8,0,2,0,0,0,0.1431121237488163
5dcf17e5423e9d,0,1147.0,2,2,0,0,0,5.918722333301364e-05
ed29cd0e022954,1,753.0,7,4,1,1,0,0.000317685824355
c08709a640528e,4,3963.0,21,4,0,2,0,2.138764868966101e-15
5fa146bf6c94c0,0,203.6,1,2,0,0,0,0.3762228267332146
28cbf847307a34,2,3519.0,7,5,2,3,0,6.558542404251809e-14
0ed3a93214412a,2,2421.0,4,6,1,1,0,2.8844028931484053e-09
b3d362c05900ab,4,3315.0,8,3,2,3,0,3.31255000249574e-13
b8cc2b3865d211,0,176.0,0,2,0,0,1,0.6439844619068446
9fcb0c7a968a3b,2,2682.0,8,4,1,2,0,4.432102161294892e-12
00f44e06a9aff1,3,2758.0,13,6,0,2,0,2.9740896620373645e-11
b147e669e066b7,1,2242.0,0,9,1,1,0,3.8269871622771e-09
cf4477c03acb0e,3,3393.0,8,6,0,2,0,1.12164222088285e-13
b011dd446e2bb7,2,2861.0,9,3,1,2,0,2.063205499388686e-12
f9f6e1e1f924d0,1,1625.0,2,4,0,1,0,2.183030240082997e-06
20a8ce6a033244,0,35.68,0,0,0,0,0,0.4698995337923154
d7f37a9987487c,0,2519.0,2,3,0,1,0,7.338377350692352e-11
29b56753ba90e4,0,754.0,9,2,0,0,0,0.0003754430088559
e24f3ff3260e1d,0,0.0,0,0,0,0,1,0.9005367604034008
735ccd9d2db429,0,3218.0,3,4,1,1,0,1.0776777935960457e-12
4dbd522da00ffa,1,279.4,4,1,0,0,0,0.0010559182083886
ec17be75cdacbf,0,56.8,0,2,0,0,0,0.1415793280325111
56c4f2f5e8e4e2,0,213.9,2,2,0,0,0,0.0936902939742578
bce2761a06e432,0,102.4,0,1,0,0,1,0.5845536106941138
2ae4b4128852fc,0,17.4,0,0,0,0,1,0.4386926435588882
d066c6b164b21e,0,38.5,0,0,0,0,1,0.9591234516608818
9a851aee67b006,0,668.3,1,4,0,0,0,0.001209956872073
554be8876b1f24,0,504.4,0,3,0,0,0,0.0032592293664046
e398bb1c8dfd9c,0,25.89,0,0,0,0,1,0.8427372379002432
3bb11dc7955626,0,1676.0,0,4,0,1,0,1.1700040529976153e-07
5138858e2169cd,5,1525.0,12,7,2,3,0,2.588315448353105e-06
ea977481d59bb6,2,343.3,0,4,0,0,0,0.0260891832146625
4ab3b07f1e59ae,4,3002.0,15,6,0,2,0,1.3703854430025414e-14
cac1f5cc96fda4,2,2010.0,4,8,0,1,0,1.4340001375221512e-08
db7882e66b6953,0,493.6,0,3,0,0,0,0.0006095046718972
053b804be8511e,3,2704.0,8,3,0,2,0,2.1010115683554628e-12
c8895b38566f51,0,1176.0,2,5,0,1,0,1.256692253017852e-06
0eaa02aa808347,0,2704.0,1,3,0,1,0,3.317531014714501e-11
1e2c84d490dd49,0,481.1,7,3,0,0,0,0.0025186177548475
cf9979e6b4acd6,2,1658.0,2,5,0,1,0,7.829134389363585e-08
cacb87788ca5dc,1,2205.0,7,2,0,1,0,5.473830613071591e-10
405219919b9cc3,1,1001.0,5,6,0,1,0,9.412547164922e-05
0724eeaaa3da62,2,3479.0,14,12,2,3,0,1.0202940233063517e-15
d3b539c04b1f9f,0,503.5,0,4,0,0,0,0.0033466271433554
8e47170492db95,1,1525.0,0,3,0,0,0,2.399154650607731e-06
14367726ee7d56,1,139.8,0,2,0,0,0,0.3927600883504518
e5bb2968254324,3,574.4,2,2,0,0,0,3.207606306072034e-05
a9359abc759d5a,1,224.4,0,4,0,0,0,0.0863380794578943
95f8d01f4fc36c,0,2670.0,12,8,2,3,0,3.546226804820065e-12
be1744949e1cc6,1,1458.0,1,3,0,0,0,6.125423423963528e-06
c75399a98d5a44,0,836.9,1,3,0,0,0,0.0006516472140998
ebde2f8f45bcbd,0,567.5,3,4,0,0,0,0.0026240474208501
834da5ff8f28d6,0,199.2,0,0,0,0,0,0.6103993192395154
25c55c1c1f09df,0,987.1,0,6,0,1,0,9.828513271738208e-06
5edd019c2a6913,0,262.5,0,2,0,0,0,0.3344427791398781
c4cdd3733f5955,0,1632.0,1,8,0,1,0,3.1047025363288615e-07
318d61ea2b0a11,1,2231.0,3,5,0,1,0,6.871650785232946e-09
810962256fcd04,0,2309.0,2,6,0,1,0,3.3067214403645747e-10
9f009d4767f185,0,3096.0,3,6,1,1,0,2.263087033894352e-12
a785217d6d7d53,0,621.1,0,2,0,0,0,0.0041796490134034
7ff5dea3da4fd3,0,8.965,0,0,0,0,1,0.1774733770480247
d21fccbb84bc34,0,124.3,0,2,0,0,1,0.4362618664390148
fe1b6f643d7139,0,745.4,2,6,0,1,0,5.287210663108279e-05
620cf0a1c7f0a5,2,2391.0,3,3,0,1,0,7.815993009659566e-11
492e9950f2df7f,0,1721.0,2,2,0,0,0,4.789702519416364e-08
1c1b8e639dab05,0,505.9,1,4,0,0,0,0.0076769222671212
17d05ad725b024,0,20.12,0,1,0,0,1,0.3065859787953349
d53b0a4022e994,1,198.4,0,3,0,0,1,0.0701710417242851
1d63aaef123435,1,496.9,1,4,0,0,0,0.0034474662624081
c8762945a0ec11,0,29.84,0,1,0,0,1,0.8430553972419623
9073e22430420c,0,696.1,0,2,0,0,0,0.0093676983406086
4d60a70156f679,0,48.83,0,1,1,0,0,0.4370765800565315
883c50afa53ea9,0,1933.0,5,4,0,1,0,7.901308004671757e-09
748a120dc042e4,0,83.81,0,3,0,0,0,0.3967364238457577
6ae5eddc595ff6,0,4037.0,2,6,1,1,0,8.599933631416932e-16
e623a436d7276e,0,1137.0,1,5,0,1,0,1.675106062793659e-05
fdb86c9c2449a8,0,478.9,0,4,0,0,0,0.004937996920146
0b6c69076d3efd,7,2858.0,9,5,2,3,0,2.442336448659815e-10
faab3a97c0ab6b,3,2078.0,5,5,0,2,0,5.3349485343751556e-12
50f4d5c908a95a,0,91.14,0,1,0,0,1,0.3839526213012805
afeae5327175b6,0,2127.0,24,2,1,2,0,6.79807994772955e-10
ccb4ba2c2a6ed2,2,2937.0,2,4,1,1,0,6.459896209717141e-11
e57def610da933,3,2122.0,4,5,0,2,0,2.5658870948886803e-08
95c7df34ac131b,0,8.368,0,1,0,0,1,0.9156236284724438
c77f9d60ef542b,0,53.89,0,2,0,0,0,0.6227233392021118
dbf75ed34f4b3f,0,0.0,0,0,0,0,1,0.996103620082813
c3129cdea55b29,0,131.7,1,2,0,0,0,0.0714961390181944
d90c5c6767c304,1,33.37,0,2,0,0,1,0.6895747687506146
d3a82c1536cc4a,0,247.5,0,2,0,0,1,0.2599531206095161
6724ccee4e2bb4,0,2444.0,2,7,0,1,0,4.4750261918224567e-10
e34bbfd0ab6a18,0,362.7,1,5,0,0,0,0.0276629999738193
a9cbf21a62955d,1,36.68,0,1,0,0,1,0.5331554325682945
e23a3a47256cca,1,1336.0,3,4,0,1,0,5.964354273025673e-07
ba2e68e44b681b,0,163.3,0,3,0,0,0,0.3470696445771867
97293de79fe62f,0,52.7,0,1,0,0,0,0.5434484419193534
7a7ddff14b24d4,3,2675.0,5,7,0,2,0,2.3217630590895502e-10
2fdb4f6931b9b7,0,109.8,0,1,0,0,0,0.096725196608303
36cc38979aba7e,0,17.65,0,2,0,0,1,0.8754062758256917
4cc9104d162533,0,238.0,0,4,0,0,0,0.1690415606045937
659a36714031fb,2,365.1,1,2,0,0,0,0.0016935454423542
5decd6b47c764c,4,5764.0,12,2,3,3,0,1.0377999971149591e-20
da215260a5a2cd,3,3023.0,0,5,0,1,0,1.752986636843496e-10
0e0a4b4a5940cb,0,312.5,0,4,0,0,0,0.1369870741455396
38ab1933372579,0,89.03,0,1,0,0,1,0.8864518104464172
dcac90d2a8aa5b,0,216.3,0,0,0,0,0,0.1617663977133387
77d382e2e82558,1,2359.0,2,7,0,1,0,4.3861287407974495e-09
b2de939ffd558a,2,1140.0,1,4,1,1,0,0.0001016757022352
d1af574b8d5a96,0,749.7,1,5,0,1,0,0.002118022638314
d0e2e067ed0225,2,127.5,0,4,0,0,0,0.0192255497641065
20b5deb5e3fd4f,0,3653.0,0,4,0,1,0,2.4607700734566256e-14
f4d3bb9aaa6ba8,6,2066.0,3,4,0,2,0,3.933821275921466e-07
94c39b6c5393e5,0,17.55,0,1,0,0,1,0.4958910799291223
e3452101982c8c,0,15.28,0,1,0,0,1,0.9077506190141996
710739ddeaf81a,2,502.1,2,3,0,0,0,0.0008037867069753
02e3966a494e40,0,225.4,1,2,1,0,0,0.0128230422556095
06f64d13cbd687,0,1716.0,2,4,0,1,0,1.1550877507545232e-06
e05aff0e6022dd,0,211.2,0,1,0,0,0,0.2337975738085473
d14b695c5f6d04,5,2346.0,3,7,0,2,0,1.009681553802496e-11
353543168c9dff,0,539.9,0,8,0,1,0,0.0004865013723275
b618fd08f5a6ec,0,242.2,0,6,0,0,0,0.0956273900596472
b1b5a66a585a11,1,360.1,1,4,0,0,0,0.0025625733574781
88b0b5aac54c67,0,137.0,0,5,0,0,0,0.3291875761652679
e63308264cfe91,0,299.5,0,3,0,0,0,0.0654274960471682
614012c76c2f3a,0,2246.0,1,3,0,1,0,8.413896546023193e-10
fe6bf45dbebb4f,0,721.6,0,2,0,0,0,0.0007958121809316
699662161abdf5,0,405.9,1,3,0,0,0,0.0361045294113166
a28581e6e4ebb5,1,1239.0,3,6,0,1,0,4.080238877815972e-06
2689db1e45092b,0,223.2,0,4,0,0,0,0.0061680838726981
f127a113e6422c,0,162.9,0,1,0,0,1,0.2739841306918472
5c512c8e35c08f,4,1541.0,13,5,0,2,0,4.195956264137386e-07
3aaaf064358f8e,0,51.24,0,1,0,0,1,0.8893714048767173
60ca9f5a1e24f5,1,638.2,1,4,1,0,0,0.0012371881564862
16e759e5afd55c,1,20.62,0,1,0,0,1,0.4767200916719317
ff2c2b8decf5c6,0,167.7,0,0,0,0,1,0.6867602448125223
9fa990f1a8d405,1,253.0,3,2,0,0,0,0.0940527033919444
ed5310792322a1,1,875.5,4,3,0,0,0,4.0603754022958327e-05
a692b4106c8c95,1,40.26,0,2,0,0,1,0.3665190494047347
092aa75541d073,3,3513.0,6,6,1,2,0,2.078201787269457e-14
59be184ee33390,0,1909.0,0,3,0,1,0,7.22111039891472e-08
7150b7e007d72d,2,1881.0,6,7,0,1,0,5.07087291632683e-10
62eb7d47d1c930,3,2968.0,4,6,1,2,0,7.119649088843327e-12
0ceebd620a7b4a,1,354.2,1,3,0,0,0,0.0238847660593299
17bf7d81cfdba8,1,1790.0,5,4,0,1,0,3.7532461618364035e-08
2b21681a613d3d,0,32.42,0,1,0,0,0,0.5725401455979842
340f476d236710,0,171.7,3,5,0,0,0,0.054821812332414
8e5fbaccb44a19,4,3391.0,7,3,0,2,0,3.256830332624971e-13
a1229577bd6645,3,2677.0,7,8,1,2,0,3.521973330076797e-12
3b776440d51332,0,73.47,0,1,0,0,1,0.7023539346714899
b79a643baef344,4,0.0,2,12,1,1,1,0.0578412056801519
5c92ecca858629,0,831.3,1,1,0,0,0,0.0020292089761124
b445a2f274ac50,5,1760.0,15,1,2,3,0,5.944447327130427e-09
5d059d44c8287f,1,2136.0,0,4,0,1,0,2.0176945293042816e-09
dda74bf26a6d78,0,158.1,2,1,0,0,1,0.5912789152817756
90294d2a80da0e,0,2990.0,0,4,0,1,0,1.89272725647704e-11
c484949f2e4dec,0,9.981,0,1,0,0,1,0.8289073767209271
839bafde50b223,0,589.6,0,5,0,0,0,0.0011352010801815
4cae7238704168,0,200.7,4,2,0,0,0,0.0110516590964203
86257ac0c6aa75,0,0.0,0,0,0,0,1,0.9396254564880118
9b4569d8661b42,0,137.0,0,6,0,0,0,0.0999739403598736
27b40fd4f0b5e2,2,2889.0,10,6,0,2,0,6.828418893431899e-13
47ecf731159be1,0,234.5,0,1,0,0,0,0.0103183518170799
3408e6ff79b6db,0,34.36,0,1,0,0,1,0.8580626501378141
ef48a4eeec96db,1,557.6,0,4,0,0,0,0.0112910420001303
a51d2c52df9b2e,0,2349.0,4,5,0,1,0,2.91408322291e-10
360fcafca02d16,3,1199.0,5,5,0,1,0,1.891349192369385e-07
367a41b373b367,0,43.78,0,1,0,0,0,0.7150768891194332
5964943727cce0,0,99.58,0,2,1,0,0,0.4467286145058
dd7711502d24aa,0,2176.0,0,6,0,1,0,1.2537517447747916e-09
373c470356cb25,0,6924.0,0,3,0,1,0,1.0202988307376156e-23
89ad04ec0b52c6,1,116.8,0,1,0,0,0,0.0828708269248948
b1f98ad37be734,5,1880.0,14,3,0,2,0,1.720495627343355e-10
188811d6877abb,0,1322.0,7,5,1,1,0,6.650345899451451e-07
862c016ba6b4ef,0,0.0,0,0,0,0,1,0.9582263734161216
451b342f4d695c,2,133.8,0,3,0,0,0,0.0127331507897333
fc88beab207b6f,0,3040.0,6,4,0,1,0,1.6502723809498988e-12
1241247ffb67a5,3,2399.0,6,3,0,2,0,1.7383196578637675e-10
2240c9b78dbd38,7,1981.0,5,7,1,2,0,3.902305713584536e-06
2adceb59c26ad2,1,767.8,0,2,0,0,0,0.0005961055344882
cda39bb613f55f,0,130.7,1,3,0,0,0,0.0228875810383444
01c465d5d61b48,1,1980.0,4,4,2,3,0,2.2920298922609616e-08
927a995c6a4d06,0,75.98,0,2,0,0,1,0.5960745680427273
02975decf375bc,0,393.4,0,4,0,0,0,0.0015585425045135
cbb1c064982de5,0,33.97,0,1,0,0,0,0.0869689219136718
95d036eab4e77f,0,1408.0,1,4,0,1,0,1.5440298508091145e-06
b77adfc532c90b,1,3068.0,1,2,0,1,0,1.3230583408825836e-11
de88931662c943,0,32.49,0,0,1,0,1,0.7040280637510378
bb96843e0614a0,0,521.3,0,3,0,0,0,0.0018578254394185
7a43d0557d9f34,2,3235.0,6,6,0,2,0,9.930532114585646e-13
50d78484fd61d7,2,1265.0,1,5,1,1,0,4.366858895740653e-06
4aa0c41ac93beb,0,863.0,1,3,0,0,0,0.0001831610223775
edd4df3a61864e,0,539.4,0,4,0,0,0,0.0017037649212199
068086711da023,1,226.7,0,3,0,0,0,0.0745416767863882
a6cdbfe1abff13,0,307.0,0,3,0,0,0,0.0308339016612844
03ec304853d860,1,214.8,0,0,0,0,0,0.1213026450351636
9486a48a47b5b1,1,3603.0,6,3,0,1,0,1.3408952347346036e-13
554a3cba3a3822,5,3421.0,25,5,3,3,0,4.2299319100127284e-14
b39fcb3dd4b928,0,438.3,0,4,0,0,0,0.0003546292240391
ef4d6899912f9e,3,1994.0,0,2,0,1,0,2.1290773774006484e-08
95444ff64c3194,0,61.58,0,0,0,0,1,0.3903948296339811
185bec45a82b10,0,133.5,0,3,1,0,0,0.076111254235763
77a306f087ae41,0,1435.0,0,10,0,1,0,4.488722276976481e-07
06d924f0ce209d,0,59.88,1,2,0,0,1,0.7036440369974742
1bef76366f967b,2,330.5,2,3,0,0,0,0.0612550474013081
141616a4572d1e,0,774.0,0,5,0,0,0,0.0007082717848583
e853f4cdb54446,0,22.99,0,0,0,0,1,0.7272389673799857
711229ad6cfb05,0,235.7,0,5,0,0,0,0.1174370982246136
1fa334a1795471,0,268.6,0,5,0,0,0,0.0610451728907292
c74aa6d81d0378,0,154.3,0,0,0,0,0,0.1660506868420843
fbafb799221583,6,3542.0,6,9,1,2,0,1.0480815186922725e-13
6e17a4438d52b4,1,818.8,2,3,0,0,0,0.0002207506938204
a98d969b7defa0,0,2097.0,3,4,0,1,0,4.1190119387327405e-09
3de296d297a610,1,430.3,0,4,0,0,0,0.1488943197235866
d704907f5bcdb8,1,1439.0,0,3,1,1,0,6.959773565225266e-09
8266d753bd070c,0,5.838,0,2,0,0,0,0.2868586250275792
8711af523ab1c6,0,83.19,0,1,0,0,0,0.5752107096354319
eb9141b0d5fc4e,2,2360.0,7,6,0,2,0,6.98783009569785e-11
85093c05fc08d5,1,1967.0,3,2,0,1,0,9.2614256206702e-09
3999ad70883a5d,0,53.81,0,1,0,0,0,0.3931816013897403
0003c571ac4fc1,0,35.84,0,1,0,0,1,0.6754701624607394
047f924b70d71e,0,913.8,0,2,0,0,0,0.0008402260487547
175ce26740b682,0,3323.0,0,5,0,1,0,5.407369286849356e-13
1fe5b880ab660c,0,15.39,0,1,0,0,1,0.4982784097055046
dbe60c76118d79,2,2503.0,5,3,0,1,0,1.072558388937639e-09
a946f528d9fd45,4,4043.0,16,4,0,2,0,1.1842566264614785e-15
a569d3c0e1a9c6,1,539.4,2,2,0,0,0,0.0318046248676517
f6c8b6ff7153a6,0,61.07,0,1,0,0,0,0.1690570269620202
ccff46bc5155a5,2,449.3,2,6,0,1,0,0.0001100672738309
ea53f4ecdeb74c,0,148.1,0,2,0,0,0,0.0312611110747578
d95a7cda788e6f,1,3497.0,6,2,0,1,0,1.2298856639228552e-13
c65c7f53096636,0,148.7,2,3,0,0,0,0.1065755080683533
8a14163f9c9da7,1,116.2,0,2,0,0,0,0.1969125277063108
82e3ca82c440b3,3,6853.0,10,8,0,2,0,1.010925448728178e-23
43f5155c699ac7,0,2380.0,8,6,0,1,0,1.0905987171823154e-10
157ade087c0bdc,1,1279.0,1,4,0,1,0,3.946518548985243e-05
06b9c6b786a96c,0,2573.0,11,7,0,2,0,4.174978754747946e-11
ef729a156f1c92,0,167.7,0,2,0,0,0,0.0610716048174662
fad67b7bd9e4b2,0,3925.0,7,5,2,3,0,2.749871297125763e-16
131fa0b2f4aa2c,0,1371.0,3,12,1,1,0,9.20736210049437e-08
298836cff7edf0,8,2859.0,5,4,0,2,0,4.3475231085811366e-09
be398324865f90,0,69.39,0,1,0,0,1,0.7747577292730216
5211cafd2f3d4c,2,1061.0,3,4,0,1,0,0.0002394009701611
068a3ed83620be,0,154.8,0,2,0,0,0,0.1519935457083497
df533d1653ebd9,7,1342.0,9,6,3,3,0,1.296508231565436e-07
2b4df640f664d3,0,419.5,2,2,0,0,0,0.0062555820543681
0cbe0c3ae81384,0,2319.0,6,4,0,1,0,1.5471059709959863e-09
15a94c2a8fe039,0,54.81,0,2,0,0,0,0.2933436138300685
fc860d71f9937c,1,1500.0,0,3,1,1,0,1.955425319390344e-06
5aad55a2eaea3f,0,306.0,0,1,0,0,0,0.2431525720649469
2129ff8bea23a7,0,1318.0,0,5,0,1,0,8.235090418538501e-06
73ffd3280cc7e1,0,2999.0,5,6,0,1,0,2.1897079548658427e-12
49ad4354f4068d,1,10.12,0,2,0,0,0,0.2773345063775752
5a1f53fcef1919,0,335.8,1,3,0,0,0,0.0798031916247667
